Date;Device Type;Country;Region;City;Browser;OS;Language (browser);Language (OS);Screen Size;JS enabled;Supports Flash;Cookies Enabled;Pageviews
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1440x900;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1440x900;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1440x900;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1440x900;No;No;Enabled;24
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1440x900;No;No;Enabled;22
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 7;Windows 7;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;25
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;21
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;91
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;16
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;91
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;19
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;23
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;15
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1440x900;No;No;Enabled;7
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1024x600;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1024x600;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1024x600;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1024x600;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1680x1050;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1280x1024;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1280x1024;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1280x1024;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;English (United States)  ;English (United States)  ;1280x1024;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 7;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;4
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;2
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 10;Windows 8;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;1920x1080;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;1920x1080;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;1920x1080;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;1920x1080;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;3
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 3.x;German;German;Other;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1280x1024;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;4
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;16
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;8
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;6
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;1
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;5
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1080;No;No;Enabled;4
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;27
25.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1920x1200;No;No;Enabled;1
